event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,day_utc,window_start_utc,window_end_utc,gauge_id,gauge_label,gauge_distance_km,gauge_method,triangulated_gauges,rain_day_mm,rain_prev24_mm,rain_window_total_mm,rain_window_max15_mm,n_readings_present,n_readings_expected,n_gauges_skipped_stuck,verdict,verdict_basis,rule_version,classified_utc,radar_window_total_mm,radar_3x3_max_total_mm,radar_status,is_final
thames:TWL00102:1739789100000,thames:TWL00102,thames,2025-02-17T10:45:00Z,2025-02-17T11:15:00Z,30,thames_api,2025-02-17,2025-02-16T00:00:00Z,2025-02-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.01,0.02,complete,true
thames:TWL00102:1739873700000,thames:TWL00102,thames,2025-02-18T10:15:00Z,2025-02-18T10:45:00Z,30,thames_api,2025-02-18,2025-02-17T00:00:00Z,2025-02-19T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1740708900000,thames:TWL00102,thames,2025-02-28T02:15:00Z,2025-02-28T03:45:00Z,90,thames_api,2025-02-28,2025-02-27T00:00:00Z,2025-03-01T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.06,0.1,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.12,0.17,complete,true
thames:TWL00102:1740717000000,thames:TWL00102,thames,2025-02-28T04:30:00Z,2025-02-28T05:30:00Z,60,thames_api,2025-02-28,2025-02-27T00:00:00Z,2025-03-01T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.06,0.1,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.12,0.17,complete,true
thames:TWL00102:1740722400000,thames:TWL00102,thames,2025-02-28T06:00:00Z,2025-02-28T13:15:00Z,435,thames_api,2025-02-28,2025-02-27T00:00:00Z,2025-03-01T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.06,0.1,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.12,0.17,complete,true
thames:TWL00102:1740750300000,thames:TWL00102,thames,2025-02-28T13:45:00Z,2025-03-01T02:15:00Z,750,thames_api,2025-02-28,2025-02-27T00:00:00Z,2025-03-01T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.06,0.1,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.12,0.17,complete,true
thames:TWL00102:1740817800000,thames:TWL00102,thames,2025-03-01T08:30:00Z,2025-03-02T00:15:00Z,945,thames_api,2025-03-01,2025-02-28T00:00:00Z,2025-03-02T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.07,0.04,0.11,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1740879900000,thames:TWL00102,thames,2025-03-02T01:45:00Z,2025-03-02T02:15:00Z,30,thames_api,2025-03-02,2025-03-01T00:00:00Z,2025-03-03T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.07,0.07,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1740895200000,thames:TWL00102,thames,2025-03-02T06:00:00Z,2025-03-02T06:30:00Z,30,thames_api,2025-03-02,2025-03-01T00:00:00Z,2025-03-03T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.07,0.07,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1740906000000,thames:TWL00102,thames,2025-03-02T09:00:00Z,2025-03-02T12:00:00Z,180,thames_api,2025-03-02,2025-03-01T00:00:00Z,2025-03-03T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.07,0.07,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1740925800000,thames:TWL00102,thames,2025-03-02T14:30:00Z,2025-03-03T00:30:00Z,600,thames_api,2025-03-02,2025-03-01T00:00:00Z,2025-03-03T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.07,0.07,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1740990600000,thames:TWL00102,thames,2025-03-03T08:30:00Z,2025-03-03T11:30:00Z,180,thames_api,2025-03-03,2025-03-02T00:00:00Z,2025-03-04T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.03,0,0.03,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741030200000,thames:TWL00102,thames,2025-03-03T19:30:00Z,2025-03-04T00:15:00Z,285,thames_api,2025-03-03,2025-03-02T00:00:00Z,2025-03-04T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.03,0,0.03,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741071600000,thames:TWL00102,thames,2025-03-04T07:00:00Z,2025-03-04T07:30:00Z,30,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741077000000,thames:TWL00102,thames,2025-03-04T08:30:00Z,2025-03-04T10:30:00Z,120,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741086000000,thames:TWL00102,thames,2025-03-04T11:00:00Z,2025-03-04T12:15:00Z,75,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741097700000,thames:TWL00102,thames,2025-03-04T14:15:00Z,2025-03-04T15:15:00Z,60,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741106700000,thames:TWL00102,thames,2025-03-04T16:45:00Z,2025-03-04T17:15:00Z,30,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741113000000,thames:TWL00102,thames,2025-03-04T18:30:00Z,2025-03-04T19:15:00Z,45,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741117500000,thames:TWL00102,thames,2025-03-04T19:45:00Z,2025-03-04T22:00:00Z,135,thames_api,2025-03-04,2025-03-03T00:00:00Z,2025-03-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.04,0.03,0.07,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741163400000,thames:TWL00102,thames,2025-03-05T08:30:00Z,2025-03-05T09:00:00Z,30,thames_api,2025-03-05,2025-03-04T00:00:00Z,2025-03-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.01,0.04,0.05,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741167000000,thames:TWL00102,thames,2025-03-05T09:30:00Z,2025-03-05T10:15:00Z,45,thames_api,2025-03-05,2025-03-04T00:00:00Z,2025-03-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.01,0.04,0.05,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741188600000,thames:TWL00102,thames,2025-03-05T15:30:00Z,2025-03-05T17:00:00Z,90,thames_api,2025-03-05,2025-03-04T00:00:00Z,2025-03-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.01,0.04,0.05,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741203900000,thames:TWL00102,thames,2025-03-05T19:45:00Z,2025-03-05T21:00:00Z,75,thames_api,2025-03-05,2025-03-04T00:00:00Z,2025-03-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.01,0.04,0.05,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741210200000,thames:TWL00102,thames,2025-03-05T21:30:00Z,2025-03-05T22:00:00Z,30,thames_api,2025-03-05,2025-03-04T00:00:00Z,2025-03-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.01,0.04,0.05,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1741252500000,thames:TWL00102,thames,2025-03-06T09:15:00Z,2025-03-06T11:45:00Z,150,thames_api,2025-03-06,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741282200000,thames:TWL00102,thames,2025-03-06T17:30:00Z,2025-03-06T18:00:00Z,30,thames_api,2025-03-06,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741286700000,thames:TWL00102,thames,2025-03-06T18:45:00Z,2025-03-06T19:15:00Z,30,thames_api,2025-03-06,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741290300000,thames:TWL00102,thames,2025-03-06T19:45:00Z,2025-03-06T20:15:00Z,30,thames_api,2025-03-06,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741294800000,thames:TWL00102,thames,2025-03-06T21:00:00Z,2025-03-06T21:30:00Z,30,thames_api,2025-03-06,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741338900000,thames:TWL00102,thames,2025-03-07T09:15:00Z,2025-03-07T10:45:00Z,90,thames_api,2025-03-07,2025-03-06T00:00:00Z,2025-03-08T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741348800000,thames:TWL00102,thames,2025-03-07T12:00:00Z,2025-03-07T12:30:00Z,30,thames_api,2025-03-07,2025-03-06T00:00:00Z,2025-03-08T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741375800000,thames:TWL00102,thames,2025-03-07T19:30:00Z,2025-03-07T20:00:00Z,30,thames_api,2025-03-07,2025-03-06T00:00:00Z,2025-03-08T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.06,0.26,complete,true
thames:TWL00102:1741432500000,thames:TWL00102,thames,2025-03-08T11:15:00Z,2025-03-08T13:15:00Z,120,thames_api,2025-03-08,2025-03-07T00:00:00Z,2025-03-09T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00102:1767516300000,thames:TWL00102,thames,2026-01-04T08:45:00Z,2026-01-04T23:15:00Z,870,thames_api,2026-01-04,2026-01-03T00:00:00Z,2026-01-05T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.02,0,0.02,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1767600900000,thames:TWL00102,thames,2026-01-05T08:15:00Z,2026-01-05T22:00:00Z,825,thames_api,2026-01-05,2026-01-04T00:00:00Z,2026-01-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.02,0.02,0.04,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.02,0.10,complete,true
thames:TWL00102:1767652200000,thames:TWL00102,thames,2026-01-05T22:30:00Z,2026-01-05T23:00:00Z,30,thames_api,2026-01-05,2026-01-04T00:00:00Z,2026-01-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.02,0.02,0.04,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.02,0.10,complete,true
thames:TWL00102:1767656700000,thames:TWL00102,thames,2026-01-05T23:45:00Z,2026-01-06T01:15:00Z,90,thames_api,2026-01-05,2026-01-04T00:00:00Z,2026-01-06T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0.02,0.02,0.04,0.02,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.02,0.10,complete,true
thames:TWL00102:1773706500000,thames:TWL00102,thames,2026-03-17T00:15:00Z,2026-03-17T00:45:00Z,30,thames_api,2026-03-17,2026-03-16T00:00:00Z,2026-03-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.12,0.12,0.08,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.41,complete,true
thames:TWL00102:1773738000000,thames:TWL00102,thames,2026-03-17T09:00:00Z,2026-03-17T10:15:00Z,75,thames_api,2026-03-17,2026-03-16T00:00:00Z,2026-03-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.12,0.12,0.08,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.41,complete,true
thames:TWL00102:1773744300000,thames:TWL00102,thames,2026-03-17T10:45:00Z,2026-03-17T11:15:00Z,30,thames_api,2026-03-17,2026-03-16T00:00:00Z,2026-03-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.12,0.12,0.08,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.41,complete,true
thames:TWL00102:1773764100000,thames:TWL00102,thames,2026-03-17T16:15:00Z,2026-03-17T16:45:00Z,30,thames_api,2026-03-17,2026-03-16T00:00:00Z,2026-03-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.12,0.12,0.08,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.41,complete,true
thames:TWL00102:1773773100000,thames:TWL00102,thames,2026-03-17T18:45:00Z,2026-03-17T22:30:00Z,225,thames_api,2026-03-17,2026-03-16T00:00:00Z,2026-03-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.12,0.12,0.08,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.41,complete,true
thames:TWL00102:1773789300000,thames:TWL00102,thames,2026-03-17T23:15:00Z,2026-03-18T00:45:00Z,90,thames_api,2026-03-17,2026-03-16T00:00:00Z,2026-03-18T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0.12,0.12,0.08,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.31,0.41,complete,true
thames:TWL00102:1773821700000,thames:TWL00102,thames,2026-03-18T08:15:00Z,2026-03-18T08:45:00Z,30,thames_api,2026-03-18,2026-03-17T00:00:00Z,2026-03-19T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773825300000,thames:TWL00102,thames,2026-03-18T09:15:00Z,2026-03-18T10:45:00Z,90,thames_api,2026-03-18,2026-03-17T00:00:00Z,2026-03-19T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773859500000,thames:TWL00102,thames,2026-03-18T18:45:00Z,2026-03-18T19:45:00Z,60,thames_api,2026-03-18,2026-03-17T00:00:00Z,2026-03-19T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773866700000,thames:TWL00102,thames,2026-03-18T20:45:00Z,2026-03-18T22:30:00Z,105,thames_api,2026-03-18,2026-03-17T00:00:00Z,2026-03-19T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773912600000,thames:TWL00102,thames,2026-03-19T09:30:00Z,2026-03-19T11:00:00Z,90,thames_api,2026-03-19,2026-03-18T00:00:00Z,2026-03-20T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773921600000,thames:TWL00102,thames,2026-03-19T12:00:00Z,2026-03-19T12:45:00Z,45,thames_api,2026-03-19,2026-03-18T00:00:00Z,2026-03-20T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773957600000,thames:TWL00102,thames,2026-03-19T22:00:00Z,2026-03-19T22:30:00Z,30,thames_api,2026-03-19,2026-03-18T00:00:00Z,2026-03-20T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1773999000000,thames:TWL00102,thames,2026-03-20T09:30:00Z,2026-03-20T11:00:00Z,90,thames_api,2026-03-20,2026-03-19T00:00:00Z,2026-03-21T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1774008900000,thames:TWL00102,thames,2026-03-20T12:15:00Z,2026-03-20T13:00:00Z,45,thames_api,2026-03-20,2026-03-19T00:00:00Z,2026-03-21T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1774016100000,thames:TWL00102,thames,2026-03-20T14:15:00Z,2026-03-20T15:15:00Z,60,thames_api,2026-03-20,2026-03-19T00:00:00Z,2026-03-21T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1774036800000,thames:TWL00102,thames,2026-03-20T20:00:00Z,2026-03-20T20:30:00Z,30,thames_api,2026-03-20,2026-03-19T00:00:00Z,2026-03-21T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1774048500000,thames:TWL00102,thames,2026-03-20T23:15:00Z,2026-03-20T23:45:00Z,30,thames_api,2026-03-20,2026-03-19T00:00:00Z,2026-03-21T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1774086300000,thames:TWL00102,thames,2026-03-21T09:45:00Z,2026-03-21T12:00:00Z,135,thames_api,2026-03-21,2026-03-20T00:00:00Z,2026-03-22T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
thames:TWL00102:1774208700000,thames:TWL00102,thames,2026-03-22T19:45:00Z,2026-03-22T20:15:00Z,30,thames_api,2026-03-22,2026-03-21T00:00:00Z,2026-03-23T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.01,complete,true
thames:TWL00102:1774260000000,thames:TWL00102,thames,2026-03-23T10:00:00Z,2026-03-23T10:45:00Z,45,thames_api,2026-03-23,2026-03-22T00:00:00Z,2026-03-24T00:00:00Z,6a43c101-4972-4491-8e67-3fa99a097cf1_248332TP,Shorncote,0.33,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.01,complete,true
thames:TWL00103:1674633600000,thames:TWL00103,thames,2023-01-25T08:00:00Z,2023-01-26T03:30:00Z,1170,thames_api,2023-01-25,2023-01-24T00:00:00Z,2023-01-26T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0.03,0.03,0.06,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00103:1674721800000,thames:TWL00103,thames,2023-01-26T08:30:00Z,2023-01-27T02:45:00Z,1095,thames_api,2023-01-26,2023-01-25T00:00:00Z,2023-01-27T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0,0.03,0.03,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00103:1674808200000,thames:TWL00103,thames,2023-01-27T08:30:00Z,2023-01-28T03:15:00Z,1125,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0.01,0,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00103:1674900000000,thames:TWL00103,thames,2023-01-28T10:00:00Z,2023-01-29T03:15:00Z,1035,thames_api,2023-01-28,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0,0.01,0.01,0.01,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00103:1674986400000,thames:TWL00103,thames,2023-01-29T10:00:00Z,2023-01-30T03:00:00Z,1020,thames_api,2023-01-29,2023-01-28T00:00:00Z,2023-01-30T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00103:1675067400000,thames:TWL00103,thames,2023-01-30T08:30:00Z,2023-01-31T02:15:00Z,1065,thames_api,2023-01-30,2023-01-29T00:00:00Z,2023-01-31T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00103:1675156500000,thames:TWL00103,thames,2023-01-31T09:15:00Z,2023-02-01T01:30:00Z,975,thames_api,2023-01-31,2023-01-30T00:00:00Z,2023-02-01T00:00:00Z,94fd6f10-20e1-4b72-915c-5364725b14d3,St Johns,7.31,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
